119004_CookingArea_7.jpg,2,2,Spacious kitchen
340009_CookingArea_7.jpg,4,3,Neat and clean kitchen
247008_CookingArea_7.jpg,0,3,Nicely arranged things
82004_CookingArea_7.jpg,2,2,A big kitchen
228006_CookingArea_7.jpg,3,1,Traditional  kitchen
380006_CookingArea_7.jpg,1,1,old style kitchen
402010_CookingArea_7.jpg,2,2,Semi modern 
23010_CookingArea_7.jpg,2,2,Nice 
128012_CookingArea_7.jpg,2,2,Neat and clean
21007_CookingArea_7.jpg,1,1,Traditional 
455014_CookingArea_7.jpg,1,2,Semi modern 
183012_CookingArea_7.jpg,4,1,Traditional 
502007_CookingArea_7.jpg,2,1,Big size 
405002_CookingArea_7.jpg,0,1,Traditional 
245002_CookingArea_7.jpg,1,1,Semi modern
496004_CookingArea_7.jpg,1,1,Traditional
40003_CookingArea_7.jpg,1,1,Small kitchen area
130010_CookingArea_7.jpg,1,1,Few items
205005_CookingArea_7.jpg,1,1,Old styled
155002_CookingArea_7.jpg,1,2,Normal sized kitchen
308012_CookingArea_7.jpg,1,1,Not so bad
135007_CookingArea_7.jpg,2,1,Old styled
59010_CookingArea_7.jpg,1,1,Semi modern 
314003_CookingArea_7.jpg,1,1,NA
183007_CookingArea_7.jpg,0,0,No basic items
109009_CookingArea_7.jpg,1,1,Only hearth
160002_CookingArea_7.jpg,3,1,Smal kitchen
68012_CookingArea_7.jpg,3,3,Fully modern kitchen
505001_CookingArea_7.jpg,3,1,Old styled
386011_CookingArea_7.jpg,4,1,Lack of modern item
253006_CookingArea_7.jpg,1,1,Less space
430009_CookingArea_7.jpg,2,2,Ample space
397010_CookingArea_7.jpg,2,2,Semi modern
428012_CookingArea_7.jpg,2,2,old style
64001_CookingArea_7.jpg,1,1,Traditional 
224002_CookingArea_7.jpg,1,1,Small kitchen
210009_CookingArea_7.jpg,0,2,Traditional
5006_CookingArea_7.jpg,4,2,Modern style
104004_CookingArea_7.jpg,2,2,Newly designed kitchen
363006_CookingArea_7.jpg,0,1,Traditional 
9001_CookingArea_7.jpg,2,2,Modern but less item
44005_CookingArea_7.jpg,1,3,Tradional
413007_CookingArea_7.jpg,3,1,Small kitchen
83009_CookingArea_7.jpg,1,0,Only hearth
240003_CookingArea_7.jpg,1,1,Old style
490007_CookingArea_7.jpg,3,3,Nicely arranged 
243005_CookingArea_7.jpg,1,0,Only utensils
467009_CookingArea_7.jpg,0,3,Well designed 
524005_CookingArea_7.jpg,3,1,Tradionall
469006_CookingArea_7.jpg,2,2,Modern
251011_CookingArea_7.jpg,4,0,NA
225001_CookingArea_7.jpg,0,4,Newly built modern 
441011_CookingArea_7.jpg,2,2,Traditional
445006_CookingArea_7.jpg,1,1,Small 
66009_CookingArea_7.jpg,4,1,NA
240010_CookingArea_7.jpg,4,1,Traditional
321006_CookingArea_7.jpg,0,3,Modern kitchen
382004_CookingArea_7.jpg,3,2,Ample size
1049006_CookingArea_7.jpg,2,1,Small kitchen
455008_CookingArea_7.jpg,1,3,Semi modern
145004_CookingArea_7.jpg,1,1,NA
208004_CookingArea_7.jpg,3,0,Only traditional hearth
256010_CookingArea_7.jpg,0,3,Big size
375005_CookingArea_7.jpg,3,1,Traditional 
444005_CookingArea_7.jpg,3,1,Small sized
314002_CookingArea_7.jpg,0,4,Modern kitchen
381008_CookingArea_7.jpg,2,1,NA
93005_CookingArea_7.jpg,1,2,Semi modern
318001_CookingArea_7.jpg,2,3,Modern kitchen
108010_CookingArea_7.jpg,4,1,Not so bad
282007_CookingArea_7.jpg,4,4,Modern kitchen
453010_CookingArea_7.jpg,3,3,Neat and clean
325002_CookingArea_7.jpg,1,0,NA
234003_CookingArea_7.jpg,1,4,Modern Stye
308004_CookingArea_7.jpg,4,3,Well organised
410002_CookingArea_7.jpg,2,2,Nice designing
11005_CookingArea_7.jpg,0,2,NA
380006_CookingArea_7.jpg,1,1,Old style
481007_CookingArea_7.jpg,3,2,Semi modern
187012_CookingArea_7.jpg,1,1,Neat and clean
45004_CookingArea_7.jpg,2,3,Nicely organised
236014_CookingArea_7.jpg,1,1,Traditional
316012_CookingArea_7.jpg,3,2,Big size
54012_CookingArea_7.jpg,2,2,Neat and clean
455002_CookingArea_7.jpg,0,1,Traditional
187004_CookingArea_7.jpg,0,0,Only hearth
79001_CookingArea_7.jpg,4,2,Nicely arranged
293007_CookingArea_7.jpg,2,4,Modern kithen
336001_CookingArea_7.jpg,4,1,Neat and clean
131003_CookingArea_7.jpg,1,3,Nicely built
437003_CookingArea_7.jpg,3,2,Modern but small
67010_CookingArea_7.jpg,3,0,NA
213004_CookingArea_7.jpg,0,3,Modern
130003_CookingArea_7.jpg,1,3,Big size
219005_CookingArea_7.jpg,3,2,On average
186006_CookingArea_7.jpg,4,1,Traditional 
391012_CookingArea_7.jpg,1,1,Old style
77005_CookingArea_7.jpg,1,1,Traditional 
77004_CookingArea_7.jpg,2,2,Small size
240004_CookingArea_7.jpg,4,4,Highly modern
363001_CookingArea_7.jpg,4,0,Only hearth
76002_CookingArea_7.jpg,1,1,Small size kitchen
362001_CookingArea_7.jpg,2,0,Old 
402010_CookingArea_7.jpg,2,2,Neat and clean
241011_CookingArea_7.jpg,0,1,Semi modern
122008_CookingArea_7.jpg,1,2,Tradional
86005_CookingArea_7.jpg,2,3,Nicely designed
409002_CookingArea_7.jpg,0,0,NA
342010_CookingArea_7.jpg,0,0,traditional
84014_CookingArea_7.jpg,0,1,Traditional 
331009_CookingArea_7.jpg,2,2,Semi modern
241009_CookingArea_7.jpg,3,1,Tradional
337007_CookingArea_7.jpg,2,2,Ample size
248004_CookingArea_7.jpg,1,4,Modern kitchen
470007_CookingArea_7.jpg,1,1,Traditional
498002_CookingArea_7.jpg,1,1,Old
208003_CookingArea_7.jpg,4,1,Modern but small
400004_CookingArea_7.jpg,1,1,Traditional
225001_CookingArea_7.jpg,0,4,Modern type
483004_CookingArea_7.jpg,4,2,Tradional
483003_CookingArea_7.jpg,1,1,Less items
413012_CookingArea_7.jpg,2,1,NA
374012_CookingArea_7.jpg,3,1,Traditional
209012_CookingArea_7.jpg,1,2,Modern but small
430009_CookingArea_7.jpg,2,3,Traditional
57011_CookingArea_7.jpg,2,2,On average
400006_CookingArea_7.jpg,3,1,Traditional
120005_CookingArea_7.jpg,3,3,Quite spacious
391003_CookingArea_7.jpg,2,3,Modern kitchen
136009_CookingArea_7.jpg,3,0,Only hearth
1009003_CookingArea_7.jpg,0,1,Traditional 
83004_CookingArea_7.jpg,2,2,Small size 
91005_CookingArea_7.jpg,1,1,Only hearth
141006_CookingArea_7.jpg,2,2,Normal size
280005_CookingArea_7.jpg,4,2,Modern type
505005_CookingArea_7.jpg,4,4,Tradition
